symbol,pullback_type,entry_rule,don_break_len,regime_up,trades,win_rate_pct,profit_factor,avg_pnl,median_pnl,avg_pnl_R,median_pnl_R
1000000BABYDOGEUSDT,retest,close_above_break,20,True,4.0,50.0,3.8548130457963,14.691709922135507,14.70730879325794,1.4691709922135507,1.470730879325794
1000000CHEEMSUSDT,retest,close_above_break,20,True,5.0,80.0,9.288813635458602,16.9428075295263,10.17645548864231,1.6942807529526296,1.0176455488642309
1000000MOGUSDT,retest,close_above_break,20,True,6.0,50.0,5.5156195332779046,16.27388160713362,19.21551248703218,1.6273881607133622,1.9215512487032178
1000000PEIPEIUSDT,retest,close_above_break,20,True,4.0,75.0,9.612580461549754,21.890162627892693,28.967151902991965,2.189016262789269,2.8967151902991963
10000LADYSUSDT,retest,close_above_break,20,True,2.0,0.0,0.0,-6.256732873163161,-6.256732873163161,-0.625673287316316,-0.625673287316316
10000QUBICUSDT,retest,close_above_break,20,True,6.0,16.666666666666664,0.5346284905221825,-3.9951405655867718,-10.291973045454448,-0.39951405655867706,-1.0291973045454448
10000SATSUSDT,retest,close_above_break,20,True,4.0,25.0,1.288277296883039,2.218972873399322,-10.206399391291523,0.22189728733993236,-1.0206399391291523
10000WENUSDT,retest,close_above_break,20,True,2.0,100.0,,5.986158517159356,5.986158517159356,0.5986158517159357,0.5986158517159357
10000WHYUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.10543659331232,-10.10543659331232,-1.010543659331232,-1.010543659331232
1000BONKUSDT,retest,close_above_break,20,True,3.0,100.0,,29.6104525693972,28.74395401542013,2.9610452569397196,2.874395401542013
1000BTTUSDT,retest,close_above_break,20,True,3.0,66.66666666666666,4.346053900331328,12.019764385232344,20.787038415961803,1.2019764385232348,2.0787038415961803
1000CATUSDT,retest,close_above_break,20,True,1.0,100.0,,39.810217436257815,39.810217436257815,3.9810217436257807,3.9810217436257807
1000FLOKIUSDT,retest,close_above_break,20,True,3.0,100.0,,39.696460011842056,39.73143556000818,3.9696460011842056,3.973143556000818
1000LUNCUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,1.150049208693695,1.0437382918863882,-10.429306990400796,0.10437382918863876,-1.0429306990400795
1000NEIROCTOUSDT,retest,close_above_break,20,True,2.0,50.0,3.915720706737876,14.840952163693705,14.840952163693705,1.4840952163693706,1.4840952163693706
1000PEPEUSDT,retest,close_above_break,20,True,3.0,66.66666666666666,7.770357320186263,23.057512889604492,39.67097249811536,2.305751288960449,3.9670972498115353
1000RATSUSDT,retest,close_above_break,20,True,4.0,50.0,0.9566698580004364,-0.2205932691456698,-0.8856890683765961,-0.022059326914567023,-0.08856890683765956
1000TOSHIUSDT,retest,close_above_break,20,True,5.0,60.0,5.8862651673566475,19.829767531724002,39.74479525603002,1.9829767531724003,3.9744795256030025
1000TURBOUSDT,retest,close_above_break,20,True,1.0,100.0,,39.69025515225879,39.69025515225879,3.969025515225879,3.969025515225879
1000XUSDT,retest,close_above_break,20,True,6.0,50.0,3.920776198035593,14.833959495048484,14.81010571365452,1.4833959495048485,1.4810105713654522
1INCHUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,1.8913090633505873,6.216358781427071,-10.455639944310096,0.6216358781427069,-1.0455639944310096
A8USDT,retest,close_above_break,20,True,1.0,100.0,,39.885339815128326,39.885339815128326,3.9885339815128327,3.9885339815128327
AAVEUSDT,retest,close_above_break,20,True,4.0,50.0,2.7888297889011526,9.15511882342052,3.6772447993161688,0.915511882342052,0.36772447993161705
ACHUSDT,retest,close_above_break,20,True,2.0,50.0,3.9463773705278147,14.875360218794462,14.875360218794462,1.4875360218794462,1.4875360218794462
ADAUSDT,retest,close_above_break,20,True,7.0,71.42857142857143,6.321987787640341,15.798406950502967,6.214130204424633,1.5798406950502966,0.6214130204424633
AERGOUSDT,retest,close_above_break,20,True,2.0,100.0,,39.88276338185069,39.88276338185069,3.9882763381850688,3.9882763381850688
AEROUSDT,retest,close_above_break,20,True,6.0,33.33333333333333,1.383449518056583,2.6128942111947544,-10.181715978342378,0.2612894211194754,-1.0181715978342378
AEVOUSDT,retest,close_above_break,20,True,3.0,66.66666666666666,7.775893060791991,22.999047203936698,39.55650951182221,2.2999047203936698,3.955650951182221
AGLDUSDT,retest,close_above_break,20,True,2.0,0.0,0.0,-10.211629826765346,-10.211629826765346,-1.0211629826765347,-1.0211629826765347
AI16ZUSDT,retest,close_above_break,20,True,1.0,100.0,,39.80557508281879,39.80557508281879,3.980557508281879,3.980557508281879
AIOZUSDT,retest,close_above_break,20,True,2.0,50.0,2.264685283281265,6.4168288172478665,6.4168288172478665,0.6416828817247867,0.6416828817247867
AIUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,1.941765252180528,6.396394877376835,-10.172516336128975,0.6396394877376834,-1.0172516336128976
AIXBTUSDT,retest,close_above_break,20,True,6.0,33.33333333333333,2.158969952466721,7.123053155930173,-8.241012621751738,0.7123053155930172,-0.8241012621751739
AKTUSDT,retest,close_above_break,20,True,3.0,66.66666666666666,7.763956409590765,22.96003018881932,39.45530443152868,2.2960030188819323,3.945530443152868
ALCHUSDT,retest,close_above_break,20,True,5.0,40.0,1.729582753342188,4.435688749831625,-10.054951553815709,0.4435688749831625,-1.0054951553815707
ALEOUSDT,retest,close_above_break,20,True,3.0,0.0,0.0,-8.933807027256792,-10.141968950394324,-0.8933807027256794,-1.0141968950394324
ALGOUSDT,retest,close_above_break,20,True,4.0,75.0,11.313032416323754,27.04403023407965,39.526089021024774,2.704403023407965,3.9526089021024777
ALICEUSDT,retest,close_above_break,20,True,2.0,50.0,1.3407037080190218,1.7556766935848058,1.7556766935848058,0.17556766935848056,0.17556766935848056
ALTUSDT,retest,close_above_break,20,True,2.0,0.0,0.0,-5.1074070831403375,-5.1074070831403375,-0.5107407083140336,-0.5107407083140336
ALUUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.125378394644244,-10.125378394644244,-1.0125378394644244,-1.0125378394644244
ANIMEUSDT,retest,close_above_break,20,True,4.0,25.0,1.2958334870458843,2.2669794997038646,-10.187187502686143,0.22669794997038634,-1.0187187502686144
ANKRUSDT,retest,close_above_break,20,True,6.0,16.666666666666664,0.7642395621473892,-2.0240818288391607,-10.261813014035468,-0.20240818288391602,-1.0261813014035468
APEUSDT,retest,close_above_break,20,True,4.0,50.0,2.670205109716121,8.68228971165842,2.7694861182018222,0.868228971165842,0.2769486118201824
API3USDT,retest,close_above_break,20,True,5.0,60.0,4.373182372475045,13.737834641875793,9.844621424411148,1.3737834641875797,0.9844621424411149
APTUSDT,retest,close_above_break,20,True,2.0,0.0,0.0,-5.770059578527319,-5.770059578527319,-0.5770059578527319,-0.5770059578527319
ARBUSDT,retest,close_above_break,20,True,3.0,66.66666666666666,2.8967856949323973,6.510165708023884,14.380594274665158,0.6510165708023885,1.438059427466516
ARCUSDT,retest,close_above_break,20,True,2.0,50.0,3.9319737278726583,14.85124284479636,14.85124284479636,1.4851242844796366,1.4851242844796366
ARKMUSDT,retest,close_above_break,20,True,2.0,50.0,1.3901543027523857,1.9945721887513956,1.9945721887513956,0.19945721887513956,0.19945721887513956
ARPAUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.34364996870533,-10.34364996870533,-1.034364996870533,-1.034364996870533
ARUSDT,retest,close_above_break,20,True,4.0,50.0,3.8499408289052255,14.667609178632478,14.637044627827049,1.4667609178632475,1.4637044627827045
ASTRUSDT,retest,close_above_break,20,True,2.0,0.0,0.0,-10.537467733840153,-10.537467733840153,-1.0537467733840156,-1.0537467733840156
ATHUSDT,retest,close_above_break,20,True,4.0,25.0,1.286232030288332,2.208110745425895,-10.217645862933441,0.22081107454258936,-1.0217645862933442
ATOMUSDT,retest,close_above_break,20,True,4.0,50.0,2.8268216997330278,9.532794657239318,4.542840246419972,0.9532794657239317,0.45428402464199713
AUCTIONUSDT,retest,close_above_break,20,True,7.0,42.857142857142854,2.895641013816462,11.13635734606127,-10.134322250267711,1.113635734606127,-1.013432225026771
AUDIOUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.260241319953916,-10.260241319953916,-1.0260241319953916,-1.0260241319953916
AUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,1.4299305848683528,3.001945695478547,-10.439559315302466,0.3001945695478545,-1.043955931530247
AVAILUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.110884340926685,-10.110884340926685,-1.0110884340926685,-1.0110884340926685
AVAXUSDT,retest,close_above_break,20,True,4.0,50.0,3.1279872624803398,11.07529115166809,7.540602920014846,1.107529115166809,0.7540602920014847
AVLUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.118910864142167,-10.118910864142167,-1.011891086414217,-1.011891086414217
AWEUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-8.18292049169219,-8.18292049169219,-0.818292049169219,-0.818292049169219
AXSUSDT,retest,close_above_break,20,True,4.0,25.0,0.7033033984859083,-2.3110133792651872,-10.374763978650387,-0.23110133792651855,-1.0374763978650385
B3USDT,retest,close_above_break,20,True,1.0,0.0,0.0,-5.036659127297481,-5.036659127297481,-0.5036659127297481,-0.5036659127297481
BABYUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.184947434939508,-10.184947434939508,-1.0184947434939509,-1.0184947434939509
BAKEUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-0.0561438010047988,-0.0561438010047988,-0.0056143801004798,-0.0056143801004798
BANANAS31USDT,retest,close_above_break,20,True,1.0,100.0,,13.91201788202194,13.91201788202194,1.391201788202194,1.391201788202194
BANANAUSDT,retest,close_above_break,20,True,3.0,66.66666666666666,7.7434636069096054,23.072915146914255,39.69807716323785,2.3072915146914252,3.9698077163237846
BANDUSDT,retest,close_above_break,20,True,5.0,20.0,0.9514720929935043,-0.4021569682230709,-10.34043393862321,-0.04021569682230721,-1.034043393862321
BANKUSDT,retest,close_above_break,20,True,2.0,50.0,3.827158847103825,14.635301758295649,14.635301758295649,1.463530175829565,1.463530175829565
BANUSDT,retest,close_above_break,20,True,5.0,40.0,1.0509976107363197,0.31205212435404095,-10.10440883919344,0.031205212435404174,-1.0104408839193442
BATUSDT,retest,close_above_break,20,True,6.0,50.0,2.6996760494035197,8.896563621777117,5.899302212195419,0.8896563621777117,0.5899302212195419
BBUSDT,retest,close_above_break,20,True,2.0,100.0,,25.873171962734524,25.873171962734524,2.5873171962734522,2.5873171962734522
BCHUSDT,retest,close_above_break,20,True,8.0,37.5,1.029186948632769,0.19016095526038357,-10.35058255280532,0.019016095526038446,-1.035058255280532
BEAMUSDT,retest,close_above_break,20,True,5.0,20.0,0.010700618363227273,-6.362831983548446,-10.185173359977284,-0.6362831983548447,-1.0185173359977284
BELUSDT,retest,close_above_break,20,True,3.0,66.66666666666666,5.300665096170548,14.568876930653664,14.122980372094265,1.4568876930653663,1.4122980372094265
BERAUSDT,retest,close_above_break,20,True,1.0,100.0,,15.67357363499789,15.67357363499789,1.567357363499789,1.567357363499789
BICOUSDT,retest,close_above_break,20,True,2.0,50.0,3.818782534810341,14.597653480346722,14.597653480346722,1.4597653480346722,1.4597653480346722
BIGTIMEUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.138865204756144,-10.138865204756144,-1.013886520475615,-1.013886520475615
BIOUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.14850838572807,-10.14850838572807,-1.014850838572807,-1.014850838572807
BLASTUSDT,retest,close_above_break,20,True,2.0,0.0,0.0,-10.25089012965704,-10.25089012965704,-1.025089012965704,-1.025089012965704
BLURUSDT,retest,close_above_break,20,True,2.0,100.0,,27.96792353813353,27.96792353813353,2.796792353813353,2.796792353813353
BMTUSDT,retest,close_above_break,20,True,5.0,40.0,1.6175975059061345,3.7687184433989507,-10.127680063667876,0.37687184433989496,-1.0127680063667877
BNBUSDT,retest,close_above_break,20,True,4.0,50.0,2.7944597501430906,9.57365112637407,5.083723321542055,0.957365112637407,0.5083723321542055
BOMEUSDT,retest,close_above_break,20,True,4.0,75.0,11.746956224419907,27.26875820784569,39.708144387757415,2.726875820784569,3.9708144387757414
BRETTUSDT,retest,close_above_break,20,True,1.0,100.0,,39.80424768675852,39.80424768675852,3.980424768675852,3.980424768675852
BROCCOLIUSDT,retest,close_above_break,20,True,3.0,66.66666666666666,4.1132044501982,10.54585046073022,2.032357772084316,1.054585046073022,0.2032357772084316
BSVUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.419233951693776,-10.419233951693776,-1.0419233951693776,-1.0419233951693776
BSWUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,0.23430244821129484,-5.1843500793356005,-10.103790109099934,-0.5184350079335601,-1.0103790109099935
BTCUSDT,retest,close_above_break,20,True,7.0,42.857142857142854,2.3094603962990563,7.314612163906026,-5.825421493583761,0.7314612163906027,-0.5825421493583761
BUSDT,retest,close_above_break,20,True,2.0,0.0,0.0,-10.298416640849002,-10.298416640849002,-1.0298416640849002,-1.0298416640849002
C98USDT,retest,close_above_break,20,True,4.0,75.0,4.984983617008183,10.218173217750465,5.739000688793563,1.0218173217750464,0.5739000688793563
CAKEUSDT,retest,close_above_break,20,True,7.0,28.57142857142857,1.0448556456822247,0.3274315841181719,-10.11720645599101,0.03274315841181728,-1.011720645599101
CARVUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.369656446837524,-10.369656446837524,-1.0369656446837523,-1.0369656446837523
CATIUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.130668213791935,-10.130668213791935,-1.0130668213791936,-1.0130668213791936
CELOUSDT,retest,close_above_break,20,True,5.0,40.0,2.02213071048834,6.357347763285551,-10.311579857971996,0.6357347763285552,-1.0311579857971995
CETUSUSDT,retest,close_above_break,20,True,2.0,0.0,0.0,-10.35375456563686,-10.35375456563686,-1.0353754565636861,-1.0353754565636861
CFXUSDT,retest,close_above_break,20,True,1.0,100.0,,39.549796795695485,39.549796795695485,3.954979679569549,3.954979679569549
CGPTUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,1.9452196052859838,6.421175431630258,-10.179347880458751,0.6421175431630258,-1.0179347880458751
CHILLGUYUSDT,retest,close_above_break,20,True,5.0,40.0,1.5073362315979593,3.0852096035861836,-10.095145721639618,0.30852096035861837,-1.0095145721639618
CHZUSDT,retest,close_above_break,20,True,5.0,40.0,2.2447407282415406,7.765782585045481,-10.359048892292703,0.7765782585045481,-1.0359048892292704
CKBUSDT,retest,close_above_break,20,True,1.0,100.0,,39.67486248548297,39.67486248548297,3.9674862485482967,3.9674862485482967
CLANKERUSDT,retest,close_above_break,20,True,5.0,40.0,1.4837735444593332,2.9535824590139215,-10.162839818810848,0.29535824590139204,-1.016283981881085
CLOUDUSDT,retest,close_above_break,20,True,2.0,50.0,3.9146341656885837,14.825492263665591,14.825492263665591,1.482549226366559,1.482549226366559
COMPUSDT,retest,close_above_break,20,True,3.0,0.0,0.0,-8.24180095071973,-10.25583391301221,-0.824180095071973,-1.0255833913012211
COOKIEUSDT,retest,close_above_break,20,True,5.0,60.0,4.457807680673797,14.028944399701976,10.84804484590155,1.4028944399701975,1.084804484590155
COREUSDT,retest,close_above_break,20,True,2.0,50.0,0.3440512360273954,-1.8601438233071423,-1.8601438233071423,-0.1860143823307142,-0.1860143823307142
COTIUSDT,retest,close_above_break,20,True,1.0,100.0,,39.67122490063788,39.67122490063788,3.967122490063788,3.967122490063788
COWUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.221161595144224,-10.221161595144224,-1.0221161595144224,-1.0221161595144224
CPOOLUSDT,retest,close_above_break,20,True,3.0,100.0,,39.721416630301654,39.73315439472416,3.972141663030165,3.973315439472416
CROUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,1.9194124903647312,6.307507568168963,-10.185613883332438,0.6307507568168963,-1.0185613883332438
CRVUSDT,retest,close_above_break,20,True,8.0,37.5,2.2110517866019883,5.89150713819647,-4.060940900932817,0.589150713819647,-0.4060940900932816
CTCUSDT,retest,close_above_break,20,True,2.0,100.0,,33.84743062554186,33.84743062554186,3.384743062554186,3.384743062554186
CTSIUSDT,retest,close_above_break,20,True,5.0,20.0,0.9552244445583188,-0.3707702909831692,-10.304946236548693,-0.037077029098316894,-1.030494623654869
CVCUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,1.9371725786908454,6.362766032341263,-10.18284832845453,0.6362766032341259,-1.018284832845453
CVXUSDT,retest,close_above_break,20,True,4.0,75.0,7.841186124523787,17.422770287553025,20.05772028779542,1.7422770287553022,2.0057720287795417
CYBERUSDT,retest,close_above_break,20,True,1.0,100.0,,27.33513285070314,27.33513285070314,2.733513285070314,2.733513285070314
DASHUSDT,retest,close_above_break,20,True,5.0,60.0,4.089773858249445,12.789718073175903,5.717559322941956,1.2789718073175904,0.5717559322941955
DBRUSDT,retest,close_above_break,20,True,6.0,50.0,4.092616414277872,14.978082522255141,15.373621072875018,1.497808252225514,1.5373621072875017
DEEPUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.345153152254737,-10.345153152254737,-1.0345153152254736,-1.0345153152254736
DEXEUSDT,retest,close_above_break,20,True,1.0,0.0,0.0,-10.22078518093033,-10.22078518093033,-1.022078518093033,-1.022078518093033
DOGEUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,2.4931977021442155,7.9202646447815255,-5.55724829914404,0.7920264644781526,-0.555724829914404
DOGSUSDT,retest,close_above_break,20,True,4.0,50.0,2.5074179542229236,7.674205019340672,0.5792646628158513,0.7674205019340674,0.057926466281585265
DOGUSDT,retest,close_above_break,20,True,6.0,66.66666666666666,6.306912527635397,18.067197558813607,24.672259927659493,1.806719755881361,2.4672259927659494
DOTUSDT,retest,close_above_break,20,True,5.0,100.0,,19.470450867200626,8.224357941777276,1.9470450867200626,0.8224357941777276
DRIFTUSDT,retest,close_above_break,20,True,3.0,0.0,0.0,-10.210097848144258,-10.230367529912517,-1.021009784814426,-1.0230367529912516
DUCKUSDT,retest,close_above_break,20,True,3.0,33.33333333333333,1.9078674907581659,6.286735121313221,-10.346051777027464,0.6286735121313219,-1.0346051777027463
DYDXUSDT,retest,close_above_break,20,True,2.0,50.0,1.3382600348991494,1.7543763174923912,1.7543763174923912,0.1754376317492391,0.1754376317492391
DYMUSDT,retest,close_above_break,20,True,1.0,100.0,,35.81905937345309,35.81905937345309,3.5819059373453093,3.5819059373453093
EGLDUSDT,retest,close_above_break,20,True,5.0,60.0,4.485772246122099,14.631375264858173,14.997285629606612,1.4631375264858175,1.4997285629606611
